,MDC_CODE,MDC_NAME,ADRG_CODE,ADRG_NAME,ICD_CODE,ICD_DESC,AND_FLAG,GROUP_FLAG,is_icd_mdc
50987,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,Q56.300,假两性畸形,N,0,False
50988,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,Q56.400,性别不清,N,0,False
50989,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,Q85.900x032,精囊错构瘤,N,0,False
50990,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,Q96.300,同源嵌合体，45，X/46，XX或XY，特纳综合征,N,0,False
50991,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.000,男性生殖器官标本的酶水平异常,N,0,False
50992,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.100,男性生殖器官标本的激素水平异常,N,0,False
50993,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.200,男性生殖器官标本的其他药物、药剂和生物制剂水平异常,N,0,False
50994,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.300,男性生殖器官标本的主要为非药用性物质的水平异常,N,0,False
50995,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.400,男性生殖器官标本的异常的免疫学所见,N,0,False
50996,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.500,男性生殖器官标本的异常的微生物学所见,N,0,False
50997,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.600,男性生殖器官标本的异常的细胞学所见,N,0,False
50998,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.700,男性生殖器官标本的异常的组织学所见,N,0,False
50999,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.800,男性生殖器官标本的其他异常所见,N,0,False
51000,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.900x003,精液标本异常,N,0,False
51001,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.901,精子异常,N,0,False
51002,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.902,前列腺分泌物异常,N,0,False
51003,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R86.903,弱精子症,N,0,False
51004,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,R93.802,前列腺钙化灶,N,0,False
51005,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S30.202,创伤性阴囊血肿,N,0,False
51006,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S30.203,创伤性附睾血肿,N,0,False
51007,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S30.205,阴囊挫伤,N,0,False
51008,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S30.206,阴茎挫伤,N,0,False
51009,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S30.208,睾丸挫伤,N,0,False
51010,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S31.200,阴茎开放性伤口,N,0,False
51011,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S31.300x001,阴囊开放性损伤,N,0,False
51012,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S31.301,开放性睾丸损伤,N,0,False
51013,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S31.501,开放性外生殖器损伤,N,0,False
51014,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S37.801,输精管损伤,N,0,False
51015,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S37.802,精囊损伤,N,0,False
51016,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S37.804,前列腺损伤,N,0,False
51017,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S37.811,开放性输精管损伤,N,0,False
51018,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S37.812,开放性精囊损伤,N,0,False
51019,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S37.910,开放性盆腔器官损伤,N,0,False
51020,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S38.000,外生殖器挤压伤,N,0,False
51021,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S38.001,阴茎挤压伤,N,0,False
51022,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S38.200x003,阴茎离断,N,0,False
51023,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S38.200x004,阴囊离断,N,0,False
51024,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S38.200x005,睾丸离断,N,0,False
51025,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S39.900x007,阴囊损伤,N,0,False
51026,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S39.900x009,附睾损伤,N,0,False
51027,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S39.900x010,睾丸损伤,N,0,False
51028,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,S39.904,阴茎损伤,N,0,False
51029,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,T19.800x002,阴茎内异物,N,0,False
51030,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,T83.401,阴茎假体引起的并发症,N,0,False
51031,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,T83.600,生殖道中的假体装置、植入物和移植物引起的感染和炎症性反应,N,0,False
51032,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,T83.601,阴茎假体植入感染,N,0,False
51033,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,Z31.000x004,输精管结扎术后复通,N,0,False
51034,MDCM,男性生殖系统疾病及功能障碍,LZ1,泌尿道结石碎石,Z41.200,常规和宗教仪式的包皮环切术,N,0,False
51808,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.100x019+N77.1*,外阴结核,N,0,False
51809,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.100x021+N37.8*,结核性会阴瘘,N,0,False
51810,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.100x024+N74.1*,结核性直肠阴道瘘,N,0,False
51811,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.100x026+N74.1*,结核性输卵管炎,N,0,False
51812,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.100x030+N77.0*,结核性外阴溃疡,N,0,False
51813,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.100x032,结核性盆腔炎,N,0,False
51814,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.102,生殖系统结核,N,0,False
51815,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.111+N74.1*,子宫内膜结核,N,0,False
51816,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.112+N74.0*,子宫颈结核,N,0,False
51817,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.113+N74.1*,输卵管结核,N,0,False
51818,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.114+N74.1*,卵巢结核,N,0,False
51819,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A18.115+N74.1*,女性盆腔结核,N,0,False
51820,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A42.804,盆腔放线菌病,N,0,False
51821,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A42.805,阴道放线菌病,N,0,False
51822,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A51.400x009+N74.2*,女性二期梅毒性盆腔炎,N,0,False
51823,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A54.003,淋球菌性宫颈炎,N,0,False
51824,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A54.004,淋球菌性阴道炎,N,0,False
51825,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A54.005,淋球菌性外阴阴道炎,N,0,False
51826,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A54.102,淋球菌性前庭大腺脓肿,N,0,False
51827,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A54.200x004+N74.3*,淋球菌性输卵管炎,N,0,False
51828,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A54.201+N74.3*,淋球菌性女性盆腔炎性疾病,N,0,False
51829,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.002,衣原体性宫颈炎,N,0,False
51830,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.003,衣原体性阴道炎,N,0,False
51831,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.004,衣原体性外阴阴道炎,N,0,False
51832,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.100x003+N74.4*,衣原体性输卵管炎,N,0,False
51833,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.100x004+N74.4*,衣原体性子宫内膜炎,N,0,False
51834,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.101+N74.4*,衣原体性女性盆腔炎性疾病,N,0,False
51835,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A56.104+N74.4*,衣原体盆腔腹膜感染,N,0,False
51836,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A59.002+N77.1*,滴虫性阴道炎,N,0,False
51837,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,A60.000x003+N77.1*,外阴疱疹,N,0,False
51838,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,B26.800x009+N74.8*,流行性腮腺炎并发卵巢炎,N,0,False
51839,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,B37.300+N77.1*,外阴和阴道念珠菌病,N,0,False
51840,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,B37.300x002+N77.1*,真菌性外阴炎,N,0,False
51841,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,B37.301+N77.1*,念珠菌性阴道炎,N,0,False
51842,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,B37.302+N77.1*,念珠菌性外阴阴道炎,N,0,False
51843,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C45.700x004,卵巢间皮瘤,N,0,False
51844,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C46.700x001,外阴卡波西肉瘤,N,0,False
51845,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C51.000,大阴唇恶性肿瘤,N,0,False
51846,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C51.001,前庭大腺恶性肿瘤,N,0,False
51847,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C51.100,小阴唇恶性肿瘤,N,0,False
51848,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C51.200,阴蒂恶性肿瘤,N,0,False
51849,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C51.800,外阴交搭跨越恶性肿瘤的损害,N,0,False
51850,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C51.900,外阴恶性肿瘤,N,0,False
51851,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C52.x00,阴道恶性肿瘤,N,0,False
51852,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C53.000,宫颈内膜恶性肿瘤,N,0,False
51853,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C53.100,外宫颈恶性肿瘤,N,0,False
51854,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C53.800,宫颈交搭跨越恶性肿瘤的损害,N,0,False
51855,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C53.801,宫颈残端恶性肿瘤,N,0,False
51856,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C53.900,宫颈恶性肿瘤,N,0,False
51857,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.000,子宫峡部恶性肿瘤,N,0,False
51858,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.001,子宫下段恶性肿瘤,N,0,False
51859,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.100,子宫内膜恶性肿瘤,N,0,False
51860,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.200,子宫肌层恶性肿瘤,N,0,False
51861,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.300,子宫底部恶性肿瘤,N,0,False
51862,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.800,子宫体交搭跨越恶性肿瘤的损害,N,0,False
51863,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C54.900,子宫体恶性肿瘤,N,0,False
51864,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C55.x00,子宫恶性肿瘤,N,0,False
51865,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C56.x00,卵巢恶性肿瘤,N,0,False
51866,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C56.x00x003,双侧卵巢恶性肿瘤,N,0,False
51867,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.000,输卵管恶性肿瘤,N,0,False
51868,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.000x002,双侧输卵管恶性肿瘤,N,0,False
51869,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.100,阔韧带恶性肿瘤,N,0,False
51870,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.101,卵巢冠恶性肿瘤,N,0,False
51871,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.200,圆韧带恶性肿瘤,N,0,False
51872,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.300,子宫旁组织恶性肿瘤,N,0,False
51873,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.300x001,子宫骶骨韧带恶性肿瘤,N,0,False
51874,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.301,子宫韧带恶性肿瘤,N,0,False
51875,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.400,子宫附件恶性肿瘤,N,0,False
51876,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.701,女性沃尔夫体恶性肿瘤,N,0,False
51877,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.702,女性沃尔夫管恶性肿瘤,N,0,False
51878,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.800x004,子宫颈及阴道恶性肿瘤,N,0,False
51879,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.800x005,子宫及输卵管恶性肿瘤,N,0,False
51880,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.801,输卵管卵巢恶性肿瘤,N,0,False
51881,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.802,子宫卵巢恶性肿瘤,N,0,False
51882,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.803,阴道外阴恶性肿瘤,N,0,False
51883,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C57.900,女性生殖器官恶性肿瘤,N,0,False
51884,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C58.x00,胎盘恶性肿瘤,N,0,False
51885,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C58.x00x002,绒毛膜癌,N,0,False
51886,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C58.x00x003,绒毛膜上皮癌,N,0,False
51887,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C76.303,会阴部恶性肿瘤,N,0,False
51888,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C76.307,直肠阴道隔恶性肿瘤,N,0,False
51889,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C77.500x003,子宫旁淋巴结继发恶性肿瘤,N,0,False
51890,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.600,卵巢继发性恶性肿瘤,N,0,False
51891,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x202,输卵管继发恶性肿瘤,N,0,False
51892,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x205,子宫角继发恶性肿瘤,N,0,False
51893,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x206,子宫体继发恶性肿瘤,N,0,False
51894,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x209,子宫颈继发恶性肿瘤,N,0,False
51895,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x211,子宫旁继发恶性肿瘤,N,0,False
51896,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x213,子宫下段继发恶性肿瘤,N,0,False
51897,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x214,子宫韧带继发恶性肿瘤,N,0,False
51898,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x215,子宫圆韧带继发恶性肿瘤,N,0,False
51899,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x216,子宫阔韧带继发恶性肿瘤,N,0,False
51900,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x218,子宫卵巢韧带继发恶性肿瘤,N,0,False
51901,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x219,子宫骶骨韧带继发恶性肿瘤,N,0,False
51902,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x220,子宫内膜继发恶性肿瘤,N,0,False
51903,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x222,子宫附件继发恶性肿瘤,N,0,False
51904,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x223,子宫肌层继发恶性肿瘤,N,0,False
51905,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.800x228,生殖器官继发恶性肿瘤,N,0,False
51906,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.812,子宫继发恶性肿瘤,N,0,False
51907,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.813,附件继发恶性肿瘤,N,0,False
51908,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.814,阴道继发恶性肿瘤,N,0,False
51909,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.822,外阴继发恶性肿瘤,N,0,False
51910,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.823,前庭大腺继发恶性肿瘤,N,0,False
51911,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.824,直肠阴道隔继发恶性肿瘤,N,0,False
51912,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,C79.833,纳博特腺继发恶性肿瘤,N,0,False
51913,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D06.000,宫颈内膜原位癌,N,0,False
51914,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D06.100,宫颈外膜原位癌,N,0,False
51915,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D06.700,宫颈其他部位的原位癌,N,0,False
51916,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D06.900,宫颈的原位癌,N,0,False
51917,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D06.900x002,子宫颈上皮内瘤变III级[CINIII级],N,0,False
51918,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.000,子宫内膜原位癌,N,0,False
51919,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.100,外阴原位癌,N,0,False
51920,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.100x002,外阴上皮内瘤变III级[VINIII级],N,0,False
51921,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.200,阴道原位癌,N,0,False
51922,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.200x002,阴道上皮内瘤变III级[VAINIII级],N,0,False
51923,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.301,卵巢原位癌,N,0,False
51924,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.302,输卵管原位癌,N,0,False
51925,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.303,子宫体原位癌,N,0,False
51926,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D07.304,女性生殖器官原位癌,N,0,False
51927,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D17.300x003,阴道脂肪瘤,N,0,False
51928,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D17.700x024,子宫体脂肪瘤,N,0,False
51929,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D18.000x817,女性生殖器血管瘤,N,0,False
51930,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D18.000x824,小阴唇血管瘤,N,0,False
51931,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D18.000x853,卵巢血管瘤,N,0,False
51932,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D18.000x854,附件血管瘤,N,0,False
51933,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D18.000x856,宫颈血管瘤,N,0,False
51934,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.000,子宫黏膜下平滑肌瘤,N,0,False
51935,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.000x002,子宫颈粘膜下平滑肌瘤,N,0,False
51936,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.100x001,子宫肌壁间平滑肌瘤,N,0,False
51937,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.100x002,子宫颈壁内平滑肌瘤,N,0,False
51938,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.200,子宫浆膜下层平滑肌瘤,N,0,False
51939,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.200x002,阔韧带平滑肌瘤,N,0,False
51940,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.900,子宫平滑肌瘤,N,0,False
51941,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.900x001,子宫多发性平滑肌瘤,N,0,False
51942,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D25.901,宫颈平滑肌瘤,N,0,False
51943,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D26.000,宫颈良性肿瘤,N,0,False
51944,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D26.100,子宫体良性肿瘤,N,0,False
51945,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D26.100x002,子宫腺肌瘤,N,0,False
51946,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D26.701,胎盘良性肿瘤,N,0,False
51947,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D26.702,胎膜良性肿瘤,N,0,False
51948,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D26.900,子宫良性肿瘤,N,0,False
51949,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D27.x00,卵巢良性肿瘤,N,0,False
51950,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D27.x01,梅格斯综合征,N,0,False
51951,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.000,外阴良性肿瘤,N,0,False
51952,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.000x002,阴唇良性肿瘤,N,0,False
51953,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.100,阴道良性肿瘤,N,0,False
51954,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.200x002,卵巢冠良性肿瘤,N,0,False
51955,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.200x003,输卵管良性肿瘤,N,0,False
51956,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.201,子宫韧带良性肿瘤,N,0,False
51957,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.202,子宫阔韧带良性肿瘤,N,0,False
51958,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.203,子宫圆韧带良性肿瘤,N,0,False
51959,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.204,子宫主韧带良性肿瘤,N,0,False
51960,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.205,骶子宫韧带良性肿瘤,N,0,False
51961,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.206,卵巢固有韧带良性肿瘤,N,0,False
51962,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.700x001,阴蒂良性肿瘤,N,0,False
51963,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D28.900,女性生殖器官良性肿瘤,N,0,False
51964,MDCN,女性生殖系统疾病及功能障碍,MZ1,其他男性生殖系统手术,D39.000x001,子宫交界性肿瘤,N,0,False
